"Timestamp";"GHI";"DNI";"Zenith";"AirTemperature"
2024-10-01 00:13:20;0,509999990463257;0;-45,2000007629395;1,70000004768372
2024-10-01 00:13:30;0;0;-45,2000007629395;1,70000004768372
2024-10-01 00:13:40;0;0;-45,2000007629395;1,70000004768372
2024-10-01 00:13:50;0;0;-45,2000007629395;1,70000004768372
2024-10-01 00:14:00;0;0;-45,2000007629395;1,70000004768372
2024-10-01 00:14:10;0;0;-45,2000007629395;1,70000004768372
2024-10-01 00:14:20;0;0;-45,2000007629395;1,70000004768372
2024-10-01 00:14:30;0;0;-45,2999992370605;1,70000004768372
2024-10-01 00:14:40;0;2,04999995231628;-45,2999992370605;1,60000002384186
2024-10-01 00:14:50;0;0,00999999977648258;-45,2999992370605;1,70000004768372
2024-10-01 00:15:00;0;0;-45,2999992370605;1,70000004768372
2024-10-01 00:15:10;0,839999973773956;0;-45,2999992370605;1,70000004768372
2024-10-01 00:15:20;0;0;-45,2999992370605;1,79999995231628
2024-10-01 00:15:30;0,379999995231628;0;-45,2999992370605;1,79999995231628
2024-10-01 00:15:40;0;1,98000001907349;-45,2999992370605;1,79999995231628
2024-10-01 00:15:50;0;0,280000001192093;-45,2999992370605;1,79999995231628
2024-10-01 00:16:00;0,970000028610229;0,109999999403954;-45,2999992370605;1,79999995231628
2024-10-01 00:16:10;3,73000001907349;0,769999980926514;-45,4000015258789;1,79999995231628
2024-10-01 00:16:20;0;0;-45,4000015258789;1,79999995231628
2024-10-01 00:16:30;0;0;-45,4000015258789;1,79999995231628
2024-10-01 00:16:40;0;0;-45,4000015258789;1,79999995231628
2024-10-01 00:16:50;0;0;-45,4000015258789;1,79999995231628
2024-10-01 00:17:00;0;0;-45,4000015258789;1,79999995231628
2024-10-01 00:17:10;1,83000004291534;0;-45,4000015258789;1,79999995231628
2024-10-01 00:17:20;0;0;-45,4000015258789;1,79999995231628
2024-10-01 00:17:30;4,67999982833862;0;-45,4000015258789;1,70000004768372
2024-10-01 00:17:40;0;0;-45,5;1,70000004768372
2024-10-01 00:17:50;0;0;-45,5;1,60000002384186
2024-10-01 00:18:00;0;0;-45,5;1,60000002384186
2024-10-01 00:18:10;0,189999997615814;3,4300000667572;-45,5;1,5
2024-10-01 00:18:20;0;0;-45,5;1,5
2024-10-01 00:18:30;0;0,540000021457672;-45,5;1,5
2024-10-01 00:18:40;0;0;-45,5;1,5
2024-10-01 00:18:50;0;0;-45,5;1,5
2024-10-01 00:19:00;0;0;-45,5;1,5
2024-10-01 00:19:10;3,66000008583069;0,00999999977648258;-45,5;1,5
2024-10-01 00:19:20;0,280000001192093;0;-45,5999984741211;1,5
2024-10-01 00:19:30;0;2,01999998092651;-45,5999984741211;1,5
2024-10-01 00:19:40;0;0,109999999403954;-45,5999984741211;1,60000002384186
2024-10-01 00:19:50;0;0;-45,5999984741211;1,60000002384186
2024-10-01 00:20:00;0;4,48000001907349;-45,5999984741211;1,60000002384186
2024-10-01 00:20:10;0;0;-45,5999984741211;1,60000002384186
2024-10-01 00:20:20;3,0699999332428;0;-45,5999984741211;1,70000004768372
2024-10-01 00:20:30;0;0;-45,5999984741211;1,70000004768372
2024-10-01 00:20:40;1,46000003814697;0;-45,5999984741211;1,70000004768372
2024-10-01 00:20:50;0;1;-45,5999984741211;1,70000004768372
2024-10-01 00:21:00;0;0;-45,5999984741211;1,79999995231628
2024-10-01 00:21:10;0;0;-45,7000007629395;1,79999995231628
2024-10-01 00:21:20;0;0;-45,7000007629395;1,79999995231628
2024-10-01 00:21:30;0;0,310000002384186;-45,7000007629395;1,79999995231628
2024-10-01 00:21:40;0;0;-45,7000007629395;1,89999997615814
2024-10-01 00:21:50;2,3199999332428;0;-45,7000007629395;1,89999997615814
2024-10-01 00:22:00;0;0;-45,7000007629395;1,89999997615814
2024-10-01 00:22:10;0;0,829999983310699;-45,7000007629395;1,89999997615814
2024-10-01 00:22:20;0;0,930000007152557;-45,7000007629395;1,89999997615814
2024-10-01 00:22:30;1,91999995708466;0;-45,7000007629395;1,89999997615814
2024-10-01 00:22:40;0;1,95000004768372;-45,7000007629395;1,79999995231628
2024-10-01 00:22:50;0;0;-45,7999992370605;1,79999995231628
2024-10-01 00:23:00;1,69000005722046;0;-45,7999992370605;1,79999995231628
2024-10-01 00:23:10;0;0,769999980926514;-45,7999992370605;1,79999995231628
2024-10-01 00:23:20;0;0;-45,7999992370605;1,79999995231628
2024-10-01 00:23:30;0;0;-45,7999992370605;1,79999995231628
2024-10-01 00:23:40;0;0;-45,7999992370605;1,79999995231628
2024-10-01 00:23:50;0;0;-45,7999992370605;1,79999995231628
2024-10-01 00:24:00;0;2,04999995231628;-45,7999992370605;1,79999995231628
2024-10-01 00:24:10;0;0;-45,7999992370605;1,89999997615814
2024-10-01 00:24:20;0;0;-45,7999992370605;1,89999997615814
2024-10-01 00:24:30;0;0;-45,7999992370605;2
2024-10-01 00:24:40;1,75999999046326;0,870000004768372;-45,9000015258789;2
2024-10-01 00:24:50;0;0;-45,9000015258789;2,09999990463257
2024-10-01 00:25:00;0;0;-45,9000015258789;2,09999990463257
2024-10-01 00:25:10;0;0;-45,9000015258789;2,09999990463257
2024-10-01 00:25:20;0;0;-45,9000015258789;2,09999990463257
2024-10-01 00:25:30;0;0;-45,9000015258789;2,20000004768372
2024-10-01 00:25:40;2,97000002861023;0,870000004768372;-45,9000015258789;2,20000004768372
2024-10-01 00:25:50;1,69000005722046;0;-45,9000015258789;2,20000004768372
2024-10-01 00:26:00;2,77999997138977;0,540000021457672;-45,9000015258789;2,20000004768372
2024-10-01 00:26:10;0;0;-45,9000015258789;2,29999995231628
2024-10-01 00:26:20;0;0,439999997615814;-45,9000015258789;2,29999995231628
2024-10-01 00:26:30;0;0;-46;2,29999995231628
2024-10-01 00:26:40;0;0;-46;2,20000004768372
2024-10-01 00:26:50;0;0;-46;2,20000004768372
2024-10-01 00:27:00;0;0,509999990463257;-46;2,20000004768372
2024-10-01 00:27:10;0;0;-46;2,20000004768372
2024-10-01 00:27:20;0;0;-46;2,29999995231628
2024-10-01 00:27:30;0;0;-46;2,20000004768372
2024-10-01 00:27:40;1,00999999046326;0;-46;2,20000004768372
2024-10-01 00:27:50;0;0;-46;2,09999990463257
2024-10-01 00:28:00;0,189999997615814;0;-46;2,09999990463257
2024-10-01 00:28:10;0;0;-46;2,09999990463257
2024-10-01 00:28:20;0;0;-46;2,20000004768372
2024-10-01 00:28:30;0;0;-46,0999984741211;2,20000004768372
2024-10-01 00:28:40;2,60999989509583;0;-46,0999984741211;2,20000004768372
2024-10-01 00:28:50;0;0;-46,0999984741211;2,20000004768372
2024-10-01 00:29:00;0;0;-46,0999984741211;2,20000004768372
2024-10-01 00:29:10;0;0;-46,0999984741211;2,20000004768372
2024-10-01 00:29:20;0;0;-46,0999984741211;2,29999995231628
2024-10-01 00:29:30;0;0;-46,0999984741211;2,29999995231628
2024-10-01 00:29:40;1,37000000476837;0;-46,0999984741211;2,20000004768372
2024-10-01 00:29:50;0;0;-46,0999984741211;2,20000004768372
2024-10-01 00:30:00;0;1,46000003814697;-46,0999984741211;2,20000004768372
2024-10-01 00:30:10;1,73000001907349;0;-46,0999984741211;2,20000004768372
2024-10-01 00:30:20;0;0;-46,0999984741211;2,20000004768372
2024-10-01 00:30:30;0;0;-46,2000007629395;2,20000004768372
2024-10-01 00:30:40;0;0;-46,2000007629395;2,20000004768372
2024-10-01 00:30:50;0;0;-46,2000007629395;2,20000004768372
2024-10-01 00:31:00;0;1,85000002384186;-46,2000007629395;2,09999990463257
2024-10-01 00:31:10;1,03999996185303;0,409999996423721;-46,2000007629395;2,09999990463257
2024-10-01 00:31:20;0,0500000007450581;0;-46,2000007629395;2,09999990463257
2024-10-01 00:31:30;0;0;-46,2000007629395;2,09999990463257
2024-10-01 00:31:40;0;0;-46,2000007629395;2,09999990463257
2024-10-01 00:31:50;0;0,409999996423721;-46,2000007629395;2,09999990463257
2024-10-01 00:32:00;0;0;-46,2000007629395;2,09999990463257
