"Timestamp";"Pcorr A";"Pnorm A";"Pcorr B";"Pnorm B";"Pcorr C";"Pnorm C";"Pcorr D";"Pnorm D";"Pcorr E";"Pnorm E";"Pcorr F";"Pnorm F";"TModuleMean"
2024-10-01;0;0;0;0;0;0;0;0;0;0;0;0;0,426923082425044
2024-10-01 00:00:10;0;0;0;0;0;0;0;0;0;0;0;0;0,423076929954382
2024-10-01 00:00:20;0;0;0;0;0;0;0;0;0;0;0;0;0,416153841293775
2024-10-01 00:00:30;0;0;0;0;0;0;0;0;0;0;0;0;0,410769228751843
2024-10-01 00:00:40;0;0;0;0;0;0;0;0;0;0;0;0;0,401538464885492
2024-10-01 00:00:50;0;0;0;0;0;0;0;0;0;0;0;0;0,394615392845411
2024-10-01 00:01:00;0;0;0;0;0;0;0;0;0;0;0;0;0,387692319085965
2024-10-01 00:01:10;0;0;0;0;0;0;0;0;0;0;0;0;0,383076932567816
2024-10-01 00:01:20;0;0;0;0;0;0;0;0;0;0;0;0;0,375384609573162
2024-10-01 00:01:30;0;0;0;0;0;0;0;0;0;0;0;0;0,37076922878623
2024-10-01 00:01:40;0;0;0;0;0;0;0;0;0;0;0;0;0,364615387068345
2024-10-01 00:01:50;0;0;0;0;0;0;0;0;0;0;0;0;0,359999993099616
2024-10-01 00:02:00;0;0;0;0;0;0;0;0;0;0;0;0;0,355384610306758
2024-10-01 00:02:10;0;0;0;0;0;0;0;0;0;0;0;0;0,352307688158292
2024-10-01 00:02:20;0;0;0;0;0;0;0;0;0;0;0;0;0,346153846153846
2024-10-01 00:02:30;0;0;0;0;0;0;0;0;0;0;0;0;0,340769232895512
2024-10-01 00:02:40;0;0;0;0;0;0;0;0;0;0;0;0;0,33461538874186
2024-10-01 00:02:50;0;0;0;0;0;0;0;0;0;0;0;0;0,329230774767124
2024-10-01 00:03:00;0;0;0;0;0;0;0;0;0;0;0;0;0,323846162655033
2024-10-01 00:03:10;0;0;0;0;0;0;0;0;0;0;0;0;0,318461537361145
2024-10-01 00:03:20;0;0;0;0;0;0;0;0;0;0;0;0;0,311538465607625
2024-10-01 00:03:30;0;0;0;0;0;0;0;0;0;0;0;0;0,307692302247653
2024-10-01 00:03:40;0;0;0;0;0;0;0;0;0;0;0;0;0,302307674661279
2024-10-01 00:03:50;0;0;0;0;0;0;0;0;0;0;0;0;0,296923061259664
2024-10-01 00:04:00;0;0;0;0;0;0;0;0;0;0;0;0;0,293846138824637
2024-10-01 00:04:10;0;0;0;0;0;0;0;0;0;0;0;0;0,289230757894424
2024-10-01 00:04:20;0;0;0;0;0;0;0;0;0;0;0;0;0,287692296676911
2024-10-01 00:04:30;0;0;0;0;0;0;0;0;0;0;0;0;0,281538451950137
2024-10-01 00:04:40;0;0;0;0;0;0;0;0;0;0;0;0;0,279999991878867
2024-10-01 00:04:50;0;0;0;0;0;0;0;0;0;0;0;0;0,273076919695506
2024-10-01 00:05:00;0;0;0;0;0;0;0;0;0;0;0;0;0,266923077547779
2024-10-01 00:05:10;0;0;0;0;0;0;0;0;0;0;0;0;0,262307691172912
2024-10-01 00:05:20;0;0;0;0;0;0;0;0;0;0;0;0;0,256153845729736
2024-10-01 00:05:30;0;0;0;0;0;0;0;0;0;0;0;0;0,25153846365328
2024-10-01 00:05:40;0;0;0;0;0;0;0;0;0;0;0;0;0,246153852114311
2024-10-01 00:05:50;0;0;0;0;0;0;0;0;0;0;0;0;0,241538467888649
2024-10-01 00:06:00;0;0;0;0;0;0;0;0;0;0;0;0;0,236153853913912
2024-10-01 00:06:10;0;0;0;0;0;0;0;0;0;0;0;0;0,230000010763223
2024-10-01 00:06:20;0;0;0;0;0;0;0;0;0;0;0;0;0,226153858865683
2024-10-01 00:06:30;0;0;0;0;0;0;0;0;0;0;0;0;0,2200000105569
2024-10-01 00:06:40;0;0;0;0;0;0;0;0;0;0;0;0;0,2192307788019
2024-10-01 00:06:50;0;0;0;0;0;0;0;0;0;0;0;0;0,213076923042536
2024-10-01 00:07:00;0;0;0;0;0;0;0;0;0;0;0;0;0,209230768565948
2024-10-01 00:07:10;0;0;0;0;0;0;0;0;0;0;0;0;0,205384609217827
2024-10-01 00:07:20;0;0;0;0;0;0;0;0;0;0;0;0;0,200769223845922
2024-10-01 00:07:30;0;0;0;0;0;0;0;0;0;0;0;0;0,196153841339625
2024-10-01 00:07:40;0;0;0;0;0;0;0;0;0;0;0;0;0,193076920050841
2024-10-01 00:07:50;0;0;0;0;0;0;0;0;0;0;0;0;0,191538459979571
2024-10-01 00:08:00;0;0;0;0;0;0;0;0;0;0;0;0;0,188461534105814
2024-10-01 00:08:10;0;0;0;0;0;0;0;0;0;0;0;0;0,186923072888301
2024-10-01 00:08:20;0;0;0;0;0;0;0;0;0;0;0;0;0,186923074034544
2024-10-01 00:08:30;0;0;0;0;0;0;0;0;0;0;0;0;0,186923071742058
2024-10-01 00:08:40;0;0;0;0;0;0;0;0;0;0;0;0;0,186923071742058
2024-10-01 00:08:50;0;0;0;0;0;0;0;0;0;0;0;0;0,189999990738355
2024-10-01 00:09:00;0;0;0;0;0;0;0;0;0;0;0;0;0,187692305216422
2024-10-01 00:09:10;0;0;0;0;0;0;0;0;0;0;0;0;0,188461532959571
2024-10-01 00:09:20;0;0;0;0;0;0;0;0;0;0;0;0;0,189230772165152
2024-10-01 00:09:30;0;0;0;0;0;0;0;0;0;0;0;0;0,187692309801395
2024-10-01 00:09:40;0;0;0;0;0;0;0;0;0;0;0;0;0,190000001054544
2024-10-01 00:09:50;0;0;0;0;0;0;0;0;0;0;0;0;0,191538460552692
2024-10-01 00:10:00;0;0;0;0;0;0;0;0;0;0;0;0;0,191538459406449
2024-10-01 00:10:10;0;0;0;0;0;0;0;0;0;0;0;0;0,193076918904598
2024-10-01 00:10:20;0;0;0;0;0;0;0;0;0;0;0;0;0,19461537954899
2024-10-01 00:10:30;0;0;0;0;0;0;0;0;0;0;0;0;0,196153839047139
2024-10-01 00:10:40;0;0;0;0;0;0;0;0;0;0;0;0;0,196923075387111
2024-10-01 00:10:50;0;0;0;0;0;0;0;0;0;0;0;0;0,200769226138408
2024-10-01 00:11:00;0;0;0;0;0;0;0;0;0;0;0;0;0,202307686209679
2024-10-01 00:11:10;0;0;0;0;0;0;0;0;0;0;0;0;0,203076915672192
2024-10-01 00:11:20;0;0;0;0;0;0;0;0;0;0;0;0;0,204615375743463
2024-10-01 00:11:30;0;0;0;0;0;0;0;0;0;0;0;0;0,203846144561584
2024-10-01 00:11:40;0;0;0;0;0;0;0;0;0;0;0;0;0,206153857593353
2024-10-01 00:11:50;0;0;0;0;0;0;0;0;0;0;0;0;0,206153859312718
2024-10-01 00:12:00;0;0;0;0;0;0;0;0;0;0;0;0;0,207692319383988
2024-10-01 00:12:10;0;0;0;0;0;0;0;0;0;0;0;0;0,210000008631211
2024-10-01 00:12:20;0;0;0;0;0;0;0;0;0;0;0;0;0,21230769644563
2024-10-01 00:12:30;0;0;0;0;0;0;0;0;0;0;0;0;0,211538463544387
2024-10-01 00:12:40;0;0;0;0;0;0;0;0;0;0;0;0;0,215384622892508
2024-10-01 00:12:50;0;0;0;0;0;0;0;0;0;0;0;0;0,218461547620021
2024-10-01 00:13:00;0;0;0;0;0;0;0;0;0;0;0;0;0,220000006831609
2024-10-01 00:13:10;0;0;0;0;0;0;0;0;0;0;0;0;0,222307696938515
2024-10-01 00:13:20;0;0;0;0;0;0;0;0;0;0;0;0;0,223846156293383
2024-10-01 00:13:30;0;0;0;0;0;0;0;0;0;0;0;0;0,226153850985261
2024-10-01 00:13:40;0;0;0;0;0;0;0;0;0;0;0;0;0,226923080304494
2024-10-01 00:13:50;0;0;0;0;0;0;0;0;0;0;0;0;0,229230773563568
2024-10-01 00:14:00;0;0;0;0;0;0;0;0;0;0;0;0;0,232307699437325
2024-10-01 00:14:10;0;0;0;0;0;0;0;0;0;0;0;0;0,23538462115595
2024-10-01 00:14:20;0;0;0;0;0;0;0;0;0;0;0;0;0,237692320432801
2024-10-01 00:14:30;0;0;0;0;0;0;0;0;0;0;0;0;0,241538474049706
2024-10-01 00:14:40;0;0;0;0;0;0;0;0;0;0;0;0;0,242307707953912
2024-10-01 00:14:50;0;0;0;0;0;0;0;0;0;0;0;0;0,24153847906452
2024-10-01 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0,244615398490658
2024-10-01 00:15:10;0;0;0;0;0;0;0;0;0;0;0;0;0,244615398490658
2024-10-01 00:15:20;0;0;0;0;0;0;0;0;0;0;0;0;0,246153862430499
2024-10-01 00:15:30;0;0;0;0;0;0;0;0;0;0;0;0;0,245384631535182
2024-10-01 00:15:40;0;0;0;0;0;0;0;0;0;0;0;0;0,24692309089005
2024-10-01 00:15:50;0;0;0;0;0;0;0;0;0;0;0;0;0,247692320925685
2024-10-01 00:16:00;0;0;0;0;0;0;0;0;0;0;0;0;0,246923090173648
2024-10-01 00:16:10;0;0;0;0;0;0;0;0;0;0;0;0;0,248461552537405
2024-10-01 00:16:20;0;0;0;0;0;0;0;0;0;0;0;0;0,247692321642087
2024-10-01 00:16:30;0;0;0;0;0;0;0;0;0;0;0;0;0,248461551677722
2024-10-01 00:16:40;0;0;0;0;0;0;0;0;0;0;0;0;0,24692309103333
2024-10-01 00:16:50;0;0;0;0;0;0;0;0;0;0;0;0;0,248461551677722
2024-10-01 00:17:00;0;0;0;0;0;0;0;0;0;0;0;0;0,24692309103333
2024-10-01 00:17:10;0;0;0;0;0;0;0;0;0;0;0;0;0,250000012322114
2024-10-01 00:17:20;0;0;0;0;0;0;0;0;0;0;0;0;0,252307707873675
2024-10-01 00:17:30;0;0;0;0;0;0;0;0;0;0;0;0;0,252307698703729
2024-10-01 00:17:40;0;0;0;0;0;0;0;0;0;0;0;0;0,253846158774999
2024-10-01 00:17:50;0;0;0;0;0;0;0;0;0;0;0;0;0,253846157915317
2024-10-01 00:18:00;0;0;0;0;0;0;0;0;0;0;0;0;0,254615388524074
2024-10-01 00:18:10;0;0;0;0;0;0;0;0;0;0;0;0;0,254615386231587
2024-10-01 00:18:20;0;0;0;0;0;0;0;0;0;0;0;0;0,253846156195952
2024-10-01 00:18:30;0;0;0;0;0;0;0;0;0;0;0;0;0,252307693259074
2024-10-01 00:18:40;0;0;0;0;0;0;0;0;0;0;0;0;0,251538463223439
2024-10-01 00:18:50;0;0;0;0;0;0;0;0;0;0;0;0;0,249999995701588
2024-10-01 00:19:00;0;0;0;0;0;0;0;0;0;0;0;0;0,24769230444844
2024-10-01 00:19:10;0;0;0;0;0;0;0;0;0;0;0;0;0,24769230444844
2024-10-01 00:19:20;0;0;0;0;0;0;0;0;0;0;0;0;0,246923074412804
2024-10-01 00:19:30;0;0;0;0;0;0;0;0;0;0;0;0;0,246923073553122
2024-10-01 00:19:40;0;0;0;0;0;0;0;0;0;0;0;0;0,246923073553122
2024-10-01 00:19:50;0;0;0;0;0;0;0;0;0;0;0;0;0,247692303588757
2024-10-01 00:20:00;0;0;0;0;0;0;0;0;0;0;0;0;0,247692303588757
2024-10-01 00:20:10;0;0;0;0;0;0;0;0;0;0;0;0;0,24923076451971
2024-10-01 00:20:20;0;0;0;0;0;0;0;0;0;0;0;0;0,252307686954737
2024-10-01 00:20:30;0;0;0;0;0;0;0;0;0;0;0;0;0,25538461168225
2024-10-01 00:20:40;0;0;0;0;0;0;0;0;0;0;0;0;0,259999993615426
2024-10-01 00:20:50;0;0;0;0;0;0;0;0;0;0;0;0;0,262307684582013
2024-10-01 00:21:00;0;0;0;0;0;0;0;0;0;0;0;0;0,268461537475769
2024-10-01 00:21:10;0;0;0;0;0;0;0;0;0;0;0;0;0,270769229875161
2024-10-01 00:21:20;0;0;0;0;0;0;0;0;0;0;0;0;0,274615383062225
2024-10-01 00:21:30;0;0;0;0;0;0;0;0;0;0;0;0;0,276923075461617
2024-10-01 00:21:40;0;0;0;0;0;0;0;0;0;0;0;0;0,280000007639711
2024-10-01 00:21:50;0;0;0;0;0;0;0;0;0;0;0;0;0,283846158534288
2024-10-01 00:22:00;0;0;0;0;0;0;0;0;0;0;0;0;0,287692313297437
2024-10-01 00:22:10;0;0;0;0;0;0;0;0;0;0;0;0;0,290769235016062
2024-10-01 00:22:20;0;0;0;0;0;0;0;0;0;0;0;0;0,293846157451089
2024-10-01 00:22:30;0;0;0;0;0;0;0;0;0;0;0;0;0,29461538977921
2024-10-01 00:22:40;0;0;0;0;0;0;0;0;0;0;0;0;0,298461543539396
2024-10-01 00:22:50;0;0;0;0;0;0;0;0;0;0;0;0;0,301538465974423
2024-10-01 00:23:00;0;0;0;0;0;0;0;0;0;0;0;0;0,302307696010058
2024-10-01 00:23:10;0;0;0;0;0;0;0;0;0;0;0;0;0,304615383108075
2024-10-01 00:23:20;0;0;0;0;0;0;0;0;0;0;0;0;0,306153842462943
2024-10-01 00:23:30;0;0;0;0;0;0;0;0;0;0;0;0;0,307692307119186
2024-10-01 00:23:40;0;0;0;0;0;0;0;0;0;0;0;0;0,308461547041169
2024-10-01 00:23:50;0;0;0;0;0;0;0;0;0;0;0;0;0,308461547041169
2024-10-01 00:24:00;0;0;0;0;0;0;0;0;0;0;0;0;0,310000010121327
2024-10-01 00:24:10;0;0;0;0;0;0;0;0;0;0;0;0;0,310769237864476
2024-10-01 00:24:20;0;0;0;0;0;0;0;0;0;0;0;0;0,310769240156962
2024-10-01 00:24:30;0;0;0;0;0;0;0;0;0;0;0;0;0,311538470908999
2024-10-01 00:24:40;0;0;0;0;0;0;0;0;0;0;0;0;0,309999997799213
2024-10-01 00:24:50;0;0;0;0;0;0;0;0;0;0;0;0;0,310769228981091
2024-10-01 00:25:00;0;0;0;0;0;0;0;0;0;0;0;0;0,313076919804399
2024-10-01 00:25:10;0;0;0;0;0;0;0;0;0;0;0;0;0,313076922096885
2024-10-01 00:25:20;0;0;0;0;0;0;0;0;0;0;0;0;0,31230769206125
2024-10-01 00:25:30;0;0;0;0;0;0;0;0;0;0;0;0;0,314615383314399
2024-10-01 00:25:40;0;0;0;0;0;0;0;0;0;0;0;0;0,318461542232678
2024-10-01 00:25:50;0;0;0;0;0;0;0;0;0;0;0;0;0,320000012906698
2024-10-01 00:26:00;0;0;0;0;0;0;0;0;0;0;0;0;0,322307703013604
2024-10-01 00:26:10;0;0;0;0;0;0;0;0;0;0;0;0;0,326153855914107
2024-10-01 00:26:20;0;0;0;0;0;0;0;0;0;0;0;0;0,331538466879955
2024-10-01 00:26:30;0;0;0;0;0;0;0;0;0;0;0;0;0,336923081284532
2024-10-01 00:26:40;0;0;0;0;0;0;0;0;0;0;0;0;0,340769234901437
2024-10-01 00:26:50;0;0;0;0;0;0;0;0;0;0;0;0;0,34230769568911
2024-10-01 00:27:00;0;0;0;0;0;0;0;0;0;0;0;0;0,343846154900698
2024-10-01 00:27:10;0;0;0;0;0;0;0;0;0;0;0;0;0,345384614971968
2024-10-01 00:27:20;0;0;0;0;0;0;0;0;0;0;0;0;0,343846150315725
2024-10-01 00:27:30;0;0;0;0;0;0;0;0;0;0;0;0;0,343076919563688
2024-10-01 00:27:40;0;0;0;0;0;0;0;0;0;0;0;0;0,34076922487181
2024-10-01 00:27:50;0;0;0;0;0;0;0;0;0;0;0;0;0,338461532902259
2024-10-01 00:28:00;0;0;0;0;0;0;0;0;0;0;0;0;0,336153842795354
2024-10-01 00:28:10;0;0;0;0;0;0;0;0;0;0;0;0;0,33307692150657
2024-10-01 00:28:20;0;0;0;0;0;0;0;0;0;0;0;0;0,329999996062655
2024-10-01 00:28:30;0;0;0;0;0;0;0;0;0;0;0;0;0,326153842875591
2024-10-01 00:28:40;0;0;0;0;0;0;0;0;0;0;0;0;0,32461537893575
2024-10-01 00:28:50;0;0;0;0;0;0;0;0;0;0;0;0;0,322307685819956
2024-10-01 00:29:00;0;0;0;0;0;0;0;0;0;0;0;0;0,322307694989901
2024-10-01 00:29:10;0;0;0;0;0;0;0;0;0;0;0;0;0,320769233055986
2024-10-01 00:29:20;0;0;0;0;0;0;0;0;0;0;0;0;0,316923082161408
2024-10-01 00:29:30;0;0;0;0;0;0;0;0;0;0;0;0;0,316923079868922
2024-10-01 00:29:40;0;0;0;0;0;0;0;0;0;0;0;0;0,313846149123632
2024-10-01 00:29:50;0;0;0;0;0;0;0;0;0;0;0;0;0,310769225542362
2024-10-01 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0,308461533572811
2024-10-01 00:30:10;0;0;0;0;0;0;0;0;0;0;0;0;0,308461533572811
2024-10-01 00:30:20;0;0;0;0;0;0;0;0;0;0;0;0;0,305384608128896
2024-10-01 00:30:30;0;0;0;0;0;0;0;0;0;0;0;0;0,304615378093261
2024-10-01 00:30:40;0;0;0;0;0;0;0;0;0;0;0;0;0,302307686840112
2024-10-01 00:30:50;0;0;0;0;0;0;0;0;0;0;0;0;0,30076922605244
2024-10-01 00:31:00;0;0;0;0;0;0;0;0;0;0;0;0;0,298461532936646
2024-10-01 00:31:10;0;0;0;0;0;0;0;0;0;0;0;0;0,293846148997545
2024-10-01 00:31:20;0;0;0;0;0;0;0;0;0;0;0;0;0,29307691896191
2024-10-01 00:31:30;0;0;0;0;0;0;0;0;0;0;0;0;0,289230762765958
2024-10-01 00:31:40;0;0;0;0;0;0;0;0;0;0;0;0;0,287692300402201
2024-10-01 00:31:50;0;0;0;0;0;0;0;0;0;0;0;0;0,285384609435613
2024-10-01 00:32:00;0;0;0;0;0;0;0;0;0;0;0;0;0,283076917036222
2024-10-01 00:32:10;0;0;0;0;0;0;0;0;0;0;0;0;0,280769225353232
2024-10-01 00:32:20;0;0;0;0;0;0;0;0;0;0;0;0;0,28076922463683
2024-10-01 00:32:30;0;0;0;0;0;0;0;0;0;0;0;0;0,278461533956803
2024-10-01 00:32:40;0;0;0;0;0;0;0;0;0;0;0;0;0,27923076470884
2024-10-01 00:32:50;0;0;0;0;0;0;0;0;0;0;0;0;0,27769230463757
2024-10-01 00:33:00;0;0;0;0;0;0;0;0;0;0;0;0;0,277692306930056
2024-10-01 00:33:10;0;0;0;0;0;0;0;0;0;0;0;0;0,28153845997384
2024-10-01 00:33:20;0;0;0;0;0;0;0;0;0;0;0;0;0,279999999186167
2024-10-01 00:33:30;0;0;0;0;0;0;0;0;0;0;0;0;0,276923070590083
2024-10-01 00:33:40;0;0;0;0;0;0;0;0;0;0;0;0;0,277692298333232
2024-10-01 00:33:50;0;0;0;0;0;0;0;0;0;0;0;0;0,276153838261962
2024-10-01 00:34:00;0;0;0;0;0;0;0;0;0;0;0;0;0,277692300625719
2024-10-01 00:34:10;0;0;0;0;0;0;0;0;0;0;0;0;0,274615382918945
2024-10-01 00:34:20;0;0;0;0;0;0;0;0;0;0;0;0;0,271538461916722
2024-10-01 00:34:30;0;0;0;0;0;0;0;0;0;0;0;0;0,266923067374871
2024-10-01 00:34:40;0;0;0;0;0;0;0;0;0;0;0;0;0,260769223937621
2024-10-01 00:34:50;0;0;0;0;0;0;0;0;0;0;0;0;0,254615383079419
2024-10-01 00:35:00;0;0;0;0;0;0;0;0;0;0;0;0;0,246153840365318
2024-10-01 00:35:10;0;0;0;0;0;0;0;0;0;0;0;0;0,236153844170845
2024-10-01 00:35:20;0;0;0;0;0;0;0;0;0;0;0;0;0,228461535790792
2024-10-01 00:35:30;0;0;0;0;0;0;0;0;0;0;0;0;0,219230772497562
2024-10-01 00:35:40;0;0;0;0;0;0;0;0;0;0;0;0;0,211538470708407
2024-10-01 00:35:50;0;0;0;0;0;0;0;0;0;0;0;0;0,203076927707745
2024-10-01 00:36:00;0;0;0;0;0;0;0;0;0;0;0;0;0,200000002407111
2024-10-01 00:36:10;0;0;0;0;0;0;0;0;0;0;0;0;0,192307692307692
2024-10-01 00:36:20;0;0;0;0;0;0;0;0;0;0;0;0;0,186153847437638
2024-10-01 00:36:30;0;0;0;0;0;0;0;0;0;0;0;0;0,17923077253195
2024-10-01 00:36:40;0;0;0;0;0;0;0;0;0;0;0;0;0,170769222653829
2024-10-01 00:36:50;0;0;0;0;0;0;0;0;0;0;0;0;0,166153836708802
2024-10-01 00:37:00;0;0;0;0;0;0;0;0;0;0;0;0;0,161538453056262
2024-10-01 00:37:10;0;0;0;0;0;0;0;0;0;0;0;0;0,15538460875933
2024-10-01 00:37:20;0;0;0;0;0;0;0;0;0;0;0;0;0,146153842600492
2024-10-01 00:37:30;0;0;0;0;0;0;0;0;0;0;0;0;0,142307689556709
2024-10-01 00:37:40;0;0;0;0;0;0;0;0;0;0;0;0;0,136153844686655
2024-10-01 00:37:50;0;0;0;0;0;0;0;0;0;0;0;0;0,131538463899722
2024-10-01 00:38:00;0;0;0;0;0;0;0;0;0;0;0;0;0,124615388420912
2024-10-01 00:38:10;0;0;0;0;0;0;0;0;0;0;0;0;0,118461538965885
2024-10-01 00:38:20;0;0;0;0;0;0;0;0;0;0;0;0;0,111538466352683
2024-10-01 00:38:30;0;0;0;0;0;0;0;0;0;0;0;0;0,108461545063899
2024-10-01 00:38:40;0;0;0;0;0;0;0;0;0;0;0;0;0,102307693889508
2024-10-01 00:38:50;0;0;0;0;0;0;0;0;0;0;0;0;0,0969230836400619
2024-10-01 00:39:00;0;0;0;0;0;0;0;0;0;0;0;0;0,0930769214263329
2024-10-01 00:39:10;0;0;0;0;0;0;0;0;0;0;0;0;0,0876923100306438
2024-10-01 00:39:20;0;0;0;0;0;0;0;0;0;0;0;0;0,082307698061833
2024-10-01 00:39:30;0;0;0;0;0;0;0;0;0;0;0;0;0,0792307727611982
2024-10-01 00:39:40;0;0;0;0;0;0;0;0;0;0;0;0;0,0723077001479956
2024-10-01 00:39:50;0;0;0;0;0;0;0;0;0;0;0;0;0,0700000077486038
2024-10-01 00:40:00;0;0;0;0;0;0;0;0;0;0;0;0;0,0638461600129421
2024-10-01 00:40:10;0;0;0;0;0;0;0;0;0;0;0;0;0,0584615489038137
2024-10-01 00:40:20;0;0;0;0;0;0;0;0;0;0;0;0;0,0530769323500303
2024-10-01 00:40:30;0;0;0;0;0;0;0;0;0;0;0;0;0,0507692422431249
2024-10-01 00:40:40;0;0;0;0;0;0;0;0;0;0;0;0;0,0461538577309022
2024-10-01 00:40:50;0;0;0;0;0;0;0;0;0;0;0;0;0,0423076976663791
2024-10-01 00:41:00;0;0;0;0;0;0;0;0;0;0;0;0;0,0376923029812483
2024-10-01 00:41:10;0;0;0;0;0;0;0;0;0;0;0;0;0,036153842193576
2024-10-01 00:41:20;0;0;0;0;0;0;0;0;0;0;0;0;0,032307689722914
2024-10-01 00:41:30;0;0;0;0;0;0;0;0;0;0;0;0;0,0346153832685489
2024-10-01 00:41:40;0;0;0;0;0;0;0;0;0;0;0;0;0,0361538479247919
2024-10-01 00:41:50;0;0;0;0;0;0;0;0;0;0;0;0;0,0361538474949507
2024-10-01 00:42:00;0;0;0;0;0;0;0;0;0;0;0;0;0,0353846174593155
2024-10-01 00:42:10;0;0;0;0;0;0;0;0;0;0;0;0;0,0361538406174916
2024-10-01 00:42:20;0;0;0;0;0;0;0;0;0;0;0;0;0,0376923018350051
2024-10-01 00:42:30;0;0;0;0;0;0;0;0;0;0;0;0;0,0407692265625183
2024-10-01 00:42:40;0;0;0;0;0;0;0;0;0;0;0;0;0,0430769246931259
2024-10-01 00:42:50;0;0;0;0;0;0;0;0;0;0;0;0;0,0430769196783121
2024-10-01 00:43:00;0;0;0;0;0;0;0;0;0;0;0;0;0,0438461458453765
2024-10-01 00:43:10;0;0;0;0;0;0;0;0;0;0;0;0;0,044615378173498
2024-10-01 00:43:20;0;0;0;0;0;0;0;0;0;0;0;0;0,0438461485677041
2024-10-01 00:43:30;0;0;0;0;0;0;0;0;0;0;0;0;0,046153841396937
2024-10-01 00:43:40;0;0;0;0;0;0;0;0;0;0;0;0;0,0453846027644781
2024-10-01 00:43:50;0;0;0;0;0;0;0;0;0;0;0;0;0,0407692225506672
2024-10-01 00:44:00;0;0;0;0;0;0;0;0;0;0;0;0;0,0392307630525186
2024-10-01 00:44:10;0;0;0;0;0;0;0;0;0;0;0;0;0,0323076930183631
2024-10-01 00:44:20;0;0;0;0;0;0;0;0;0;0;0;0;0,0269230713064854
2024-10-01 00:44:30;0;0;0;0;0;0;0;0;0;0;0;0;0,0207692310214043
2024-10-01 00:44:40;0;0;0;0;0;0;0;0;0;0;0;0;0,0138461576917997
2024-10-01 00:44:50;0;0;0;0;0;0;0;0;0;0;0;0;0,00769231396798904
2024-10-01 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;8,59682376568134e-10
2024-10-01 00:45:10;0;0;0;0;0;0;0;0;0;0;0;0;-0,0100000063673808
2024-10-01 00:45:20;0;0;0;0;0;0;0;0;0;0;0;0;-0,0169230779776206
2024-10-01 00:45:30;0;0;0;0;0;0;0;0;0;0;0;0;-0,0276923049241304
2024-10-01 00:45:40;0;0;0;0;0;0;0;0;0;0;0;0;-0,0369230763843426
2024-10-01 00:45:50;0;0;0;0;0;0;0;0;0;0;0;0;-0,0469230813189195
2024-10-01 00:46:00;0;0;0;0;0;0;0;0;0;0;0;0;-0,055384612427308
2024-10-01 00:46:10;0;0;0;0;0;0;0;0;0;0;0;0;-0,0630769193745576
2024-10-01 00:46:20;0;0;0;0;0;0;0;0;0;0;0;0;-0,070769229473976
2024-10-01 00:46:30;0;0;0;0;0;0;0;0;0;0;0;0;-0,0746153805118341
2024-10-01 00:46:40;0;0;0;0;0;0;0;0;0;0;0;0;-0,0815384514056719
2024-10-01 00:46:50;0;0;0;0;0;0;0;0;0;0;0;0;-0,0861538350582123
2024-10-01 00:47:00;0;0;0;0;0;0;0;0;0;0;0;0;-0,0923076885250898
2024-10-01 00:47:10;0;0;0;0;0;0;0;0;0;0;0;0;-0,099999990600806
2024-10-01 00:47:20;0;0;0;0;0;0;0;0;0;0;0;0;-0,110769223135251
2024-10-01 00:47:30;0;0;0;0;0;0;0;0;0;0;0;0;-0,118461532088426
2024-10-01 00:47:40;0;0;0;0;0;0;0;0;0;0;0;0;-0,129230782962762
2024-10-01 00:47:50;0;0;0;0;0;0;0;0;0;0;0;0;-0,139230775718506
2024-10-01 00:48:00;0;0;0;0;0;0;0;0;0;0;0;0;-0,1492307724861
2024-10-01 00:48:10;0;0;0;0;0;0;0;0;0;0;0;0;-0,160769225313113
2024-10-01 00:48:20;0;0;0;0;0;0;0;0;0;0;0;0;-0,169999999782214
2024-10-01 00:48:30;0;0;0;0;0;0;0;0;0;0;0;0;-0,177692305296659
2024-10-01 00:48:40;0;0;0;0;0;0;0;0;0;0;0;0;-0,189230763568328
2024-10-01 00:48:50;0;0;0;0;0;0;0;0;0;0;0;0;-0,197692303846662
2024-10-01 00:49:00;0;0;0;0;0;0;0;0;0;0;0;0;-0,20846153380206
2024-10-01 00:49:10;0;0;0;0;0;0;0;0;0;0;0;0;-0,217692306408515
2024-10-01 00:49:20;0;0;0;0;0;0;0;0;0;0;0;0;-0,230769240655578
2024-10-01 00:49:30;0;0;0;0;0;0;0;0;0;0;0;0;-0,244615391183358
2024-10-01 00:49:40;0;0;0;0;0;0;0;0;0;0;0;0;-0,255384621568597
2024-10-01 00:49:50;0;0;0;0;0;0;0;0;0;0;0;0;-0,270769225290188
2024-10-01 00:50:00;0;0;0;0;0;0;0;0;0;0;0;0;-0,284615383411829
2024-10-01 00:50:10;0;0;0;0;0;0;0;0;0;0;0;0;-0,298461531790403
2024-10-01 00:50:20;0;0;0;0;0;0;0;0;0;0;0;0;-0,315384618364848
2024-10-01 00:50:30;0;0;0;0;0;0;0;0;0;0;0;0;-0,326923074630591
2024-10-01 00:50:40;0;0;0;0;0;0;0;0;0;0;0;0;-0,340000004722522
2024-10-01 00:50:50;0;0;0;0;0;0;0;0;0;0;0;0;-0,3499999957589
